onset	duration	trial_type
150.7	0.1300000000000238	{'kind': 'word', 'word': 'homme'}
150.83	0.4699999999999988	{'kind': 'word', 'word': 'sérieux'}
151.56	0.1399999999999863	{'kind': 'word', 'word': 'je'}
151.7	0.2600000000000193	{'kind': 'word', 'word': 'suis'}
151.96	0.1799999999999784	{'kind': 'word', 'word': 'un'}
152.14	0.1300000000000238	{'kind': 'word', 'word': 'homme'}
152.27	0.5300000000000011	{'kind': 'word', 'word': 'sérieux'}
153.3	0.039999999999992	{'kind': 'word', 'word': 'et'}
153.34	0.1699999999999875	{'kind': 'word', 'word': 'ça'}
153.51	0.1500000000000056	{'kind': 'word', 'word': 'le'}
153.66	0.1200000000000045	{'kind': 'word', 'word': 'fait'}
153.78	0.5099999999999909	{'kind': 'word', 'word': 'gonfler'}
154.29	0.0700000000000216	{'kind': 'word', 'word': 'd'}
154.36	0.5799999999999841	{'kind': 'word', 'word': 'orgueil'}
155.66	0.1299999999999954	{'kind': 'word', 'word': 'mais'}
155.79	0.1500000000000056	{'kind': 'word', 'word': 'ce'}
155.94	0.039999999999992	{'kind': 'word', 'word': 'n'}
155.98	0.1000000000000227	{'kind': 'word', 'word': 'est'}
156.08	0.1799999999999784	{'kind': 'word', 'word': 'pas'}
156.26	0.2100000000000079	{'kind': 'word', 'word': 'un'}
156.53	0.1699999999999875	{'kind': 'word', 'word': 'homme'}
156.93	0.0999999999999943	{'kind': 'word', 'word': 'c'}
157.03	0.1299999999999954	{'kind': 'word', 'word': 'est'}
157.16	0.0800000000000125	{'kind': 'word', 'word': 'un'}
157.24	0.6999999999999886	{'kind': 'word', 'word': 'champignon'}
158.68	0.2599999999999909	{'kind': 'word', 'word': 'un'}
159.16	0.3000000000000113	{'kind': 'word', 'word': 'quoi'}
160.3	0.1499999999999772	{'kind': 'word', 'word': 'un'}
